raceSpace,titleSpace,candidateSpace,iteration,raceIndex,raceLength,column,yPos,votedOn,closest_before
10,21,16,6,0,2,1,10,0,-1
10,21,16,6,1,2,1,73,3,-1
10,21,16,6,2,2,1,136,-1,-1
10,21,16,6,3,3,1,199,6,-1
10,21,16,6,4,2,1,278,9,-1
10,21,16,6,5,3,1,341,12,-1
10,21,16,6,6,1,1,420,15,-1
10,21,16,6,7,2,1,467,18,-1
10,21,16,6,8,1,1,530,21,-1
10,21,16,6,9,2,2,10,1,0
10,21,16,6,10,3,2,73,4,0
10,21,16,6,11,1,2,152,-1,16
10,21,16,6,12,2,2,199,7,0
10,21,16,6,13,3,2,262,10,16
10,21,16,6,14,3,2,341,13,0
10,21,16,6,15,1,2,420,16,0
10,21,16,6,16,2,2,467,19,0
10,21,16,6,17,1,2,530,22,0
10,21,16,6,18,4,3,10,2,0
10,21,16,6,19,2,3,105,5,32
10,21,16,6,20,4,3,168,8,16
10,21,16,6,21,2,3,263,11,1
10,21,16,6,22,3,3,326,14,15
10,21,16,6,23,1,3,405,17,15
10,21,16,6,24,3,3,452,20,15
10,21,16,6,25,3,3,531,23,1
10,21,16,7,0,3,1,10,0,-1
10,21,16,7,1,3,1,89,3,-1
10,21,16,7,2,1,1,168,6,-1
10,21,16,7,3,1,1,215,9,-1
10,21,16,7,4,3,1,262,11,-1
10,21,16,7,5,3,1,341,14,-1
10,21,16,7,6,3,1,420,17,-1
10,21,16,7,7,3,1,499,20,-1
10,21,16,7,8,2,2,10,1,0
10,21,16,7,9,3,2,73,4,16
10,21,16,7,10,1,2,152,7,16
10,21,16,7,11,3,2,199,10,16
10,21,16,7,12,3,2,278,12,16
10,21,16,7,13,2,2,357,15,16
10,21,16,7,14,3,2,420,18,0
10,21,16,7,15,3,2,499,21,0
10,21,16,7,16,4,3,10,2,0
10,21,16,7,17,3,3,105,5,32
10,21,16,7,18,2,3,184,8,15
10,21,16,7,19,3,3,247,13,31
10,21,16,7,20,1,3,326,-1,31
10,21,16,7,21,2,3,373,16,16
10,21,16,7,22,1,3,436,19,16
10,21,16,7,23,4,3,483,22,16
10,21,16,8,0,3,1,10,0,-1
10,21,16,8,1,2,1,89,3,-1
10,21,16,8,2,3,1,152,6,-1
10,21,16,8,3,2,1,231,9,-1
10,21,16,8,4,1,1,294,12,-1
10,21,16,8,5,1,1,341,13,-1
10,21,16,8,6,1,1,388,16,-1
10,21,16,8,7,3,1,435,18,-1
10,21,16,8,8,2,1,514,-1,-1
10,21,16,8,9,1,2,10,1,0
10,21,16,8,10,2,2,57,-1,32
10,21,16,8,11,2,2,120,4,31
10,21,16,8,12,4,2,183,7,31
10,21,16,8,13,1,2,278,10,16
10,21,16,8,14,1,2,325,14,16
10,21,16,8,15,4,2,372,17,16
10,21,16,8,16,2,2,467,19,32
10,21,16,8,17,4,3,10,2,0
10,21,16,8,18,2,3,105,5,15
10,21,16,8,19,1,3,168,8,15
10,21,16,8,20,1,3,215,-1,32
10,21,16,8,21,2,3,262,11,16
10,21,16,8,22,4,3,325,15,0
10,21,16,8,23,3,3,420,-1,47
10,21,16,8,24,4,3,499,20,32
10,21,16,9,0,1,1,10,0,-1
10,21,16,9,1,1,1,57,3,-1
10,21,16,9,2,3,1,104,6,-1
10,21,16,9,3,4,1,183,7,-1
10,21,16,9,4,4,1,278,10,-1
10,21,16,9,5,4,1,373,13,-1
10,21,16,9,6,1,1,468,16,-1
10,21,16,9,7,1,1,515,19,-1
10,21,16,9,8,1,1,562,20,-1
10,21,16,9,9,2,2,10,1,0
10,21,16,9,10,4,2,73,4,16
10,21,16,9,11,1,2,168,8,15
10,21,16,9,12,2,2,215,-1,32
10,21,16,9,13,2,2,278,11,0
10,21,16,9,14,3,2,341,14,32
10,21,16,9,15,3,2,420,-1,47
10,21,16,9,16,4,2,499,17,16
10,21,16,9,17,1,3,10,2,0
10,21,16,9,18,2,3,57,5,16
10,21,16,9,19,3,3,120,-1,47
10,21,16,9,20,4,3,199,9,16
10,21,16,9,21,3,3,294,12,16
10,21,16,9,22,1,3,373,15,32
10,21,16,9,23,2,3,420,-1,0
10,21,16,9,24,4,3,483,18,16
10,21,16,10,0,1,1,10,0,-1
10,21,16,10,1,3,1,57,3,-1
10,21,16,10,2,4,1,136,5,-1
10,21,16,10,3,1,1,231,8,-1
10,21,16,10,4,1,1,278,11,-1
10,21,16,10,5,3,1,325,14,-1
10,21,16,10,6,4,1,404,17,-1
10,21,16,10,7,3,1,499,19,-1
10,21,16,10,8,1,2,10,1,0
10,21,16,10,9,3,2,57,4,0
10,21,16,10,10,2,2,136,6,0
10,21,16,10,11,4,2,199,9,32
10,21,16,10,12,1,2,294,12,16
10,21,16,10,13,1,2,341,15,16
10,21,16,10,14,3,2,388,18,16
10,21,16,10,15,1,2,467,-1,32
10,21,16,10,16,4,2,514,20,15
10,21,16,10,17,4,3,10,2,0
10,21,16,10,18,4,3,105,7,31
10,21,16,10,19,4,3,200,10,1
10,21,16,10,20,1,3,295,13,1
10,21,16,10,21,4,3,342,16,1
10,21,16,10,22,4,3,437,-1,30
10,21,16,10,23,2,3,532,21,18
10,21,16,11,0,1,1,10,0,-1
10,21,16,11,1,1,1,57,3,-1
10,21,16,11,2,2,1,104,5,-1
10,21,16,11,3,1,1,167,8,-1
10,21,16,11,4,3,1,214,9,-1
10,21,16,11,5,3,1,293,12,-1
10,21,16,11,6,1,1,372,15,-1
10,21,16,11,7,4,1,419,18,-1
10,21,16,11,8,2,1,514,20,-1
10,21,16,11,9,1,2,10,1,0
10,21,16,11,10,3,2,57,4,0
10,21,16,11,11,3,2,136,6,31
10,21,16,11,12,3,2,215,10,1
10,21,16,11,13,3,2,294,13,1
10,21,16,11,14,1,2,373,16,1
10,21,16,11,15,2,2,420,19,1
10,21,16,11,16,4,2,483,21,31
10,21,16,11,17,4,3,10,2,0
10,21,16,11,18,2,3,105,7,31
10,21,16,11,19,4,3,168,11,32
10,21,16,11,20,2,3,263,14,31
10,21,16,11,21,1,3,326,-1,32
10,21,16,11,22,4,3,373,17,0
10,21,16,11,23,2,3,468,22,15
10,21,16,12,0,2,1,10,0,-1
10,21,16,12,1,4,1,73,3,-1
10,21,16,12,2,4,1,168,6,-1
10,21,16,12,3,4,1,263,9,-1
10,21,16,12,4,2,1,358,12,-1
10,21,16,12,5,3,1,421,15,-1
10,21,16,12,6,1,1,500,18,-1
10,21,16,12,7,1,1,547,-1,-1
10,21,16,12,8,3,2,10,1,0
10,21,16,12,9,2,2,89,4,16
10,21,16,12,10,4,2,152,7,16
10,21,16,12,11,1,2,247,10,16
10,21,16,12,12,2,2,294,-1,31
10,21,16,12,13,2,2,357,13,1
10,21,16,12,14,3,2,420,16,1
10,21,16,12,15,1,2,499,19,1
10,21,16,12,16,3,3,10,2,0
10,21,16,12,17,2,3,89,5,0
10,21,16,12,18,4,3,152,8,0
10,21,16,12,19,3,3,247,11,0
10,21,16,12,20,3,3,326,14,31
10,21,16,12,21,1,3,405,17,15
10,21,16,12,22,3,3,452,-1,32
10,21,16,12,23,2,3,531,20,32
10,21,16,13,0,3,1,10,0,-1
10,21,16,13,1,2,1,89,3,-1
10,21,16,13,2,2,1,152,6,-1
10,21,16,13,3,2,1,215,9,-1
10,21,16,13,4,3,1,278,12,-1
10,21,16,13,5,2,1,357,15,-1
10,21,16,13,6,3,1,420,18,-1
10,21,16,13,7,1,1,499,21,-1
10,21,16,13,8,3,2,10,1,0
10,21,16,13,9,3,2,89,4,0
10,21,16,13,10,2,2,168,7,16
10,21,16,13,11,1,2,231,10,16
10,21,16,13,12,2,2,278,13,0
10,21,16,13,13,3,2,341,16,16
10,21,16,13,14,3,2,420,19,0
10,21,16,13,15,4,2,499,22,0
10,21,16,13,16,2,3,10,2,0
10,21,16,13,17,3,3,73,5,16
10,21,16,13,18,2,3,152,8,16
10,21,16,13,19,3,3,215,11,16
10,21,16,13,20,2,3,294,14,16
10,21,16,13,21,2,3,357,17,16
10,21,16,13,22,1,3,420,20,0
10,21,16,13,23,2,3,467,-1,32
10,21,16,13,24,1,3,530,23,31
10,21,16,14,0,3,1,10,0,-1
10,21,16,14,1,1,1,89,3,-1
10,21,16,14,2,1,1,136,6,-1
10,21,16,14,3,2,1,183,7,-1
10,21,16,14,4,1,1,246,10,-1
10,21,16,14,5,3,1,293,-1,-1
10,21,16,14,6,2,1,372,13,-1
10,21,16,14,7,2,1,435,16,-1
10,21,16,14,8,2,1,498,19,-1
10,21,16,14,9,4,2,10,1,0
10,21,16,14,10,3,2,105,4,16
10,21,16,14,11,4,2,184,8,1
10,21,16,14,12,4,2,279,11,14
10,21,16,14,13,4,2,374,14,2
10,21,16,14,14,3,2,469,17,29
10,21,16,14,15,3,3,10,2,0
10,21,16,14,16,4,3,89,5,16
10,21,16,14,17,4,3,184,9,0
10,21,16,14,18,1,3,279,12,0
10,21,16,14,19,2,3,326,-1,47
10,21,16,14,20,2,3,389,15,15
10,21,16,14,21,2,3,452,18,17
10,21,16,14,22,1,3,515,-1,46
10,21,16,15,0,4,1,10,0,-1
10,21,16,15,1,1,1,105,3,-1
10,21,16,15,2,4,1,152,6,-1
10,21,16,15,3,4,1,247,-1,-1
10,21,16,15,4,2,1,342,9,-1
10,21,16,15,5,3,1,405,12,-1
10,21,16,15,6,2,1,484,15,-1
10,21,16,15,7,3,2,10,1,0
10,21,16,15,8,3,2,89,4,16
10,21,16,15,9,3,2,168,7,16
10,21,16,15,10,4,2,247,-1,0
10,21,16,15,11,3,2,342,10,0
10,21,16,15,12,3,2,421,13,16
10,21,16,15,13,4,2,500,16,16
10,21,16,15,14,4,3,10,2,0
10,21,16,15,15,4,3,105,5,16
10,21,16,15,16,1,3,200,8,32
10,21,16,15,17,2,3,247,-1,0
10,21,16,15,18,4,3,310,11,32
10,21,16,15,19,4,3,405,14,16
10,21,16,15,20,2,3,500,17,0
10,21,16,16,0,2,1,10,0,-1
10,21,16,16,1,1,1,73,3,-1
10,21,16,16,2,4,1,120,6,-1
10,21,16,16,3,2,1,215,7,-1
10,21,16,16,4,2,1,278,10,-1
10,21,16,16,5,1,1,341,13,-1
10,21,16,16,6,3,1,388,16,-1
10,21,16,16,7,3,1,467,17,-1
10,21,16,16,8,1,1,546,20,-1
10,21,16,16,9,4,2,10,1,0
10,21,16,16,10,3,2,105,4,15
10,21,16,16,11,1,2,184,-1,31
10,21,16,16,12,1,2,231,8,16
10,21,16,16,13,4,2,278,11,0
10,21,16,16,14,4,2,373,14,15
10,21,16,16,15,2,2,468,18,1
10,21,16,16,16,1,2,531,21,15
10,21,16,16,17,3,3,10,2,0
10,21,16,16,18,4,3,89,5,16
10,21,16,16,19,4,3,184,9,0
10,21,16,16,20,2,3,279,12,1
10,21,16,16,21,2,3,342,15,31
10,21,16,16,22,1,3,405,-1,32
10,21,16,16,23,3,3,452,19,16
10,21,16,17,0,1,1,10,0,-1
10,21,16,17,1,3,1,57,3,-1
10,21,16,17,2,3,1,136,6,-1
10,21,16,17,3,4,1,215,9,-1
10,21,16,17,4,1,1,310,12,-1
10,21,16,17,5,3,1,357,15,-1
10,21,16,17,6,4,1,436,16,-1
10,21,16,17,7,1,1,531,19,-1
10,21,16,17,8,1,2,10,1,0
10,21,16,17,9,1,2,57,4,0
10,21,16,17,10,1,2,104,-1,32
10,21,16,17,11,2,2,151,7,15
10,21,16,17,12,1,2,214,10,1
10,21,16,17,13,4,2,261,-1,46
10,21,16,17,14,3,2,356,13,1
10,21,16,17,15,3,2,435,17,1
10,21,16,17,16,2,2,514,20,17
10,21,16,17,17,1,3,10,2,0
10,21,16,17,18,4,3,57,5,0
10,21,16,17,19,4,3,152,8,1
10,21,16,17,20,3,3,247,11,14
10,21,16,17,21,2,3,326,14,30
10,21,16,17,22,3,3,389,-1,33
10,21,16,17,23,2,3,468,18,33
10,21,16,17,24,2,3,531,21,17
10,21,16,18,0,1,1,10,0,-1
10,21,16,18,1,2,1,57,3,-1
10,21,16,18,2,2,1,120,-1,-1
10,21,16,18,3,1,1,183,6,-1
10,21,16,18,4,1,1,230,9,-1
10,21,16,18,5,2,1,277,12,-1
10,21,16,18,6,4,1,340,-1,-1
10,21,16,18,7,3,1,435,15,-1
10,21,16,18,8,4,1,514,18,-1
10,21,16,18,9,3,2,10,1,0
10,21,16,18,10,2,2,89,4,31
10,21,16,18,11,3,2,152,7,31
10,21,16,18,12,3,2,231,10,1
10,21,16,18,13,1,2,310,13,30
10,21,16,18,14,2,2,357,-1,17
10,21,16,18,15,4,2,420,16,15
10,21,16,18,16,4,2,515,19,1
10,21,16,18,17,4,3,10,2,0
10,21,16,18,18,1,3,105,5,16
10,21,16,18,19,3,3,152,8,0
10,21,16,18,20,1,3,231,11,0
10,21,16,18,21,2,3,278,-1,32
10,21,16,18,22,2,3,341,14,16
10,21,16,18,23,1,3,404,17,16
10,21,16,18,24,2,3,451,-1,31
10,21,16,18,25,4,3,514,20,1
10,21,16,19,0,4,1,10,0,-1
10,21,16,19,1,1,1,105,3,-1
10,21,16,19,2,1,1,152,6,-1
10,21,16,19,3,4,1,199,-1,-1
10,21,16,19,4,1,1,294,9,-1
10,21,16,19,5,2,1,341,12,-1
10,21,16,19,6,4,1,404,13,-1
10,21,16,19,7,4,1,499,16,-1
10,21,16,19,8,3,2,10,1,0
10,21,16,19,9,4,2,89,4,16
10,21,16,19,10,2,2,184,7,15
10,21,16,19,11,3,2,247,-1,47
10,21,16,19,12,1,2,326,10,15
10,21,16,19,13,3,2,373,14,31
10,21,16,19,14,4,2,452,17,47
10,21,16,19,15,2,2,547,-1,48
10,21,16,19,16,1,3,10,2,0
10,21,16,19,17,4,3,57,5,32
10,21,16,19,18,1,3,152,-1,32
10,21,16,19,19,1,3,199,8,15
10,21,16,19,20,2,3,246,-1,1
10,21,16,19,21,3,3,309,11,17
10,21,16,19,22,1,3,388,15,15
10,21,16,19,23,3,3,435,18,17
10,21,16,19,24,1,3,514,-1,33
10,21,16,19,25,1,3,561,-1,14
10,21,16,20,0,4,1,10,0,-1
10,21,16,20,1,4,1,105,3,-1
10,21,16,20,2,1,1,200,6,-1
10,21,16,20,3,3,1,247,9,-1
10,21,16,20,4,3,1,326,10,-1
10,21,16,20,5,2,1,405,13,-1
10,21,16,20,6,2,1,468,-1,-1
10,21,16,20,7,2,1,531,16,-1
10,21,16,20,8,4,2,10,1,0
10,21,16,20,9,2,2,105,4,0
10,21,16,20,10,2,2,168,-1,32
10,21,16,20,11,4,2,231,7,16
10,21,16,20,12,3,2,326,11,0
10,21,16,20,13,4,2,405,14,0
10,21,16,20,14,3,2,500,17,31
10,21,16,20,15,4,3,10,2,0
10,21,16,20,16,4,3,105,5,0
10,21,16,20,17,2,3,200,8,31
10,21,16,20,18,1,3,263,-1,32
10,21,16,20,19,1,3,310,12,16
10,21,16,20,20,4,3,357,-1,31
10,21,16,20,21,4,3,452,15,47
10,21,16,20,22,2,3,547,18,47
10,21,16,21,0,4,1,10,0,-1
10,21,16,21,1,4,1,105,3,-1
10,21,16,21,2,2,1,200,6,-1
10,21,16,21,3,2,1,263,9,-1
10,21,16,21,4,3,1,326,12,-1
10,21,16,21,5,2,1,405,13,-1
10,21,16,21,6,1,1,468,16,-1
10,21,16,21,7,3,1,515,19,-1
10,21,16,21,8,3,2,10,1,0
10,21,16,21,9,4,2,89,4,16
10,21,16,21,10,4,2,184,7,16
10,21,16,21,11,4,2,279,10,16
10,21,16,21,12,2,2,374,14,31
10,21,16,21,13,3,2,437,17,31
10,21,16,21,14,3,2,516,20,1
10,21,16,21,15,3,3,10,2,0
10,21,16,21,16,1,3,89,5,0
10,21,16,21,17,1,3,136,-1,47
10,21,16,21,18,1,3,183,8,1
10,21,16,21,19,1,3,230,-1,46
10,21,16,21,20,4,3,277,11,2
10,21,16,21,21,2,3,372,15,2
10,21,16,21,22,3,3,435,18,2
10,21,16,21,23,1,3,514,21,2
10,21,17,1,0,4,1,10,0,-1
10,21,17,1,1,1,1,109,3,-1
10,21,17,1,2,3,1,157,6,-1
10,21,17,1,3,2,1,239,9,-1
10,21,17,1,4,3,1,304,12,-1
10,21,17,1,5,4,1,386,-1,-1
10,21,17,1,6,1,1,485,15,-1
10,21,17,1,7,3,2,10,1,0
10,21,17,1,8,4,2,92,4,17
10,21,17,1,9,1,2,191,7,34
10,21,17,1,10,4,2,239,10,0
10,21,17,1,11,4,2,338,13,34
10,21,17,1,12,2,2,437,-1,48
10,21,17,1,13,3,2,502,16,17
10,21,17,1,14,4,3,10,2,0
10,21,17,1,15,3,3,109,5,17
10,21,17,1,16,2,3,191,8,0
10,21,17,1,17,1,3,256,11,17
10,21,17,1,18,2,3,304,-1,34
10,21,17,1,19,4,3,369,14,31
10,21,17,1,20,1,3,468,-1,31
10,21,17,1,21,1,3,516,17,14
10,21,17,2,0,3,1,10,0,-1
10,21,17,2,1,3,1,92,3,-1
10,21,17,2,2,1,1,174,6,-1
10,21,17,2,3,3,1,222,9,-1
10,21,17,2,4,1,1,304,-1,-1
10,21,17,2,5,2,1,352,12,-1
10,21,17,2,6,4,1,417,15,-1
10,21,17,2,7,2,1,516,18,-1
10,21,17,2,8,4,2,10,1,0
10,21,17,2,9,2,2,109,4,17
10,21,17,2,10,3,2,174,7,0
10,21,17,2,11,3,2,256,10,34
10,21,17,2,12,3,2,338,13,14
10,21,17,2,13,3,2,420,16,3
10,21,17,2,14,1,2,502,19,14
10,21,17,2,15,2,3,10,2,0
10,21,17,2,16,4,3,75,5,34
10,21,17,2,17,1,3,174,8,0
10,21,17,2,18,2,3,222,-1,34
10,21,17,2,19,1,3,287,11,31
10,21,17,2,20,1,3,335,14,3
10,21,17,2,21,2,3,383,-1,37
10,21,17,2,22,1,3,448,17,28
10,21,17,2,23,3,3,496,20,6
10,21,17,3,0,1,1,10,0,-1
10,21,17,3,1,4,1,58,3,-1
10,21,17,3,2,3,1,157,4,-1
10,21,17,3,3,2,1,239,7,-1
10,21,17,3,4,3,1,304,10,-1
10,21,17,3,5,4,1,386,-1,-1
10,21,17,3,6,3,1,485,13,-1
10,21,17,3,7,4,2,10,1,0
10,21,17,3,8,2,2,109,-1,48
10,21,17,3,9,2,2,174,5,17
10,21,17,3,10,4,2,239,8,0
10,21,17,3,11,1,2,338,11,34
10,21,17,3,12,2,2,386,-1,0
10,21,17,3,13,4,2,451,14,34
10,21,17,3,14,2,3,10,2,0
10,21,17,3,15,4,3,75,-1,34
10,21,17,3,16,3,3,174,6,0
10,21,17,3,17,4,3,256,9,17
10,21,17,3,18,3,3,355,12,17
10,21,17,3,19,2,3,437,15,14
10,21,17,3,20,4,3,502,-1,51
10,21,17,4,0,1,1,10,0,-1
10,21,17,4,1,2,1,58,3,-1
10,21,17,4,2,4,1,123,-1,-1
10,21,17,4,3,1,1,222,6,-1
10,21,17,4,4,3,1,270,9,-1
10,21,17,4,5,1,1,352,10,-1
10,21,17,4,6,2,1,400,13,-1
10,21,17,4,7,4,1,465,-1,-1
10,21,17,4,8,2,2,10,1,0
10,21,17,4,9,3,2,75,4,17
10,21,17,4,10,3,2,157,-1,34
10,21,17,4,11,4,2,239,7,17
10,21,17,4,12,4,2,338,11,14
10,21,17,4,13,3,2,437,14,28
10,21,17,4,14,1,2,519,-1,54
10,21,17,4,15,3,3,10,2,0
10,21,17,4,16,2,3,92,5,17
10,21,17,4,17,2,3,157,-1,0
10,21,17,4,18,1,3,222,8,17
10,21,17,4,19,4,3,270,-1,31
10,21,17,4,20,4,3,369,12,31
10,21,17,4,21,3,3,468,15,31
10,21,17,4,22,1,3,550,-1,31
10,21,17,5,0,3,1,10,0,-1
10,21,17,5,1,2,1,92,3,-1
10,21,17,5,2,1,1,157,-1,-1
10,21,17,5,3,1,1,205,6,-1
10,21,17,5,4,2,1,253,9,-1
10,21,17,5,5,2,1,318,10,-1
10,21,17,5,6,4,1,383,13,-1
10,21,17,5,7,3,1,482,15,-1
10,21,17,5,8,1,2,10,1,0
10,21,17,5,9,2,2,58,-1,34
10,21,17,5,10,1,2,123,4,31
10,21,17,5,11,1,2,171,-1,14
10,21,17,5,12,4,2,219,7,14
10,21,17,5,13,1,2,318,11,0
10,21,17,5,14,4,2,366,14,17
10,21,17,5,15,4,2,465,16,17
10,21,17,5,16,1,3,10,2,0
10,21,17,5,17,4,3,58,-1,0
10,21,17,5,18,1,3,157,5,14
10,21,17,5,19,2,3,205,8,14
10,21,17,5,20,1,3,270,-1,48
10,21,17,5,21,4,3,318,12,0
10,21,17,5,22,3,3,417,-1,48
10,21,17,5,23,4,3,499,17,34
10,21,17,6,0,3,1,10,0,-1
10,21,17,6,1,1,1,92,3,-1
10,21,17,6,2,2,1,140,-1,-1
10,21,17,6,3,3,1,205,6,-1
10,21,17,6,4,1,1,287,9,-1
10,21,17,6,5,3,1,335,12,-1
10,21,17,6,6,1,1,417,15,-1
10,21,17,6,7,2,1,465,17,-1
10,21,17,6,8,4,2,10,1,0
10,21,17,6,9,1,2,109,4,17
10,21,17,6,10,4,2,157,7,17
10,21,17,6,11,2,2,256,10,31
10,21,17,6,12,1,2,321,13,14
10,21,17,6,13,4,2,369,16,34
10,21,17,6,14,2,2,468,18,3
10,21,17,6,15,1,2,533,-1,68
10,21,17,6,16,1,3,10,2,0
10,21,17,6,17,2,3,58,-1,48
10,21,17,6,18,1,3,123,5,14
10,21,17,6,19,4,3,171,8,14
10,21,17,6,20,3,3,270,11,14
10,21,17,6,21,2,3,352,14,17
10,21,17,6,22,4,3,417,-1,48
10,21,17,6,23,3,3,516,19,17
10,21,17,7,0,1,1,10,0,-1
10,21,17,7,1,3,1,58,3,-1
10,21,17,7,2,1,1,140,4,-1
10,21,17,7,3,2,1,188,7,-1
10,21,17,7,4,4,1,253,10,-1
10,21,17,7,5,3,1,352,13,-1
10,21,17,7,6,3,1,434,16,-1
10,21,17,7,7,4,2,10,1,0
10,21,17,7,8,4,2,109,5,31
10,21,17,7,9,2,2,208,8,20
10,21,17,7,10,2,2,273,11,20
10,21,17,7,11,1,2,338,14,14
10,21,17,7,12,1,2,386,-1,34
10,21,17,7,13,4,2,434,17,0
10,21,17,7,14,1,2,533,-1,99
10,21,17,7,15,3,3,10,2,0
10,21,17,7,16,4,3,92,6,17
10,21,17,7,17,4,3,191,9,17
10,21,17,7,18,1,3,290,12,17
10,21,17,7,19,1,3,338,15,0
10,21,17,7,20,2,3,386,-1,0
10,21,17,7,21,3,3,451,18,17
10,21,17,7,22,2,3,533,-1,0
10,21,17,8,0,4,1,10,0,-1
10,21,17,8,1,2,1,109,3,-1
10,21,17,8,2,4,1,174,6,-1
10,21,17,8,3,2,1,273,9,-1
10,21,17,8,4,3,1,338,12,-1
10,21,17,8,5,3,1,420,15,-1
10,21,17,8,6,3,1,502,18,-1
10,21,17,8,7,1,2,10,1,0
10,21,17,8,8,1,2,58,-1,48
10,21,17,8,9,2,2,106,4,3
10,21,17,8,10,3,2,171,7,3
10,21,17,8,11,1,2,253,10,20
10,21,17,8,12,4,2,301,13,28
10,21,17,8,13,1,2,400,16,20
10,21,17,8,14,1,2,448,-1,28
10,21,17,8,15,2,2,496,19,6
10,21,17,8,16,1,2,561,-1,59
10,21,17,8,17,2,3,10,2,0
10,21,17,8,18,4,3,75,5,17
10,21,17,8,19,2,3,174,8,3
10,21,17,8,20,3,3,239,11,14
10,21,17,8,21,1,3,321,14,20
10,21,17,8,22,4,3,369,17,31
10,21,17,8,23,2,3,468,20,20
10,21,17,8,24,2,3,533,-1,28
10,21,17,9,0,4,1,10,0,-1
10,21,17,9,1,4,1,109,3,-1
10,21,17,9,2,2,1,208,6,-1
10,21,17,9,3,1,1,273,-1,-1
10,21,17,9,4,4,1,321,9,-1
10,21,17,9,5,2,1,420,11,-1
10,21,17,9,6,3,1,485,-1,-1
10,21,17,9,7,3,2,10,1,0
10,21,17,9,8,1,2,92,4,17
10,21,17,9,9,4,2,140,-1,31
10,21,17,9,10,1,2,239,7,31
10,21,17,9,11,4,2,287,10,14
10,21,17,9,12,1,2,386,-1,34
10,21,17,9,13,4,2,434,12,14
10,21,17,9,14,3,3,10,2,0
10,21,17,9,15,1,3,92,5,0
10,21,17,9,16,1,3,140,-1,0
10,21,17,9,17,4,3,188,-1,48
10,21,17,9,18,4,3,287,8,0
10,21,17,9,19,3,3,386,-1,0
10,21,17,9,20,1,3,468,13,34
10,21,17,10,0,2,1,10,0,-1
10,21,17,10,1,4,1,75,3,-1
10,21,17,10,2,2,1,174,5,-1
10,21,17,10,3,1,1,239,8,-1
10,21,17,10,4,4,1,287,-1,-1
10,21,17,10,5,2,1,386,11,-1
10,21,17,10,6,1,1,451,-1,-1
10,21,17,10,7,3,1,499,14,-1
10,21,17,10,8,1,2,10,1,0
10,21,17,10,9,1,2,58,4,17
10,21,17,10,10,1,2,106,-1,31
10,21,17,10,11,4,2,154,6,20
10,21,17,10,12,3,2,253,9,14
10,21,17,10,13,3,2,335,-1,48
10,21,17,10,14,3,2,417,12,31
10,21,17,10,15,2,2,499,15,0
10,21,17,10,16,4,3,10,2,0
10,21,17,10,17,4,3,109,7,3
10,21,17,10,18,2,3,208,-1,45
10,21,17,10,19,2,3,273,10,20
10,21,17,10,20,3,3,338,-1,3
10,21,17,10,21,3,3,420,13,3
10,21,17,10,22,4,3,502,16,3
10,21,17,11,0,4,1,10,0,-1
10,21,17,11,1,1,1,109,3,-1
10,21,17,11,2,1,1,157,-1,-1
10,21,17,11,3,1,1,205,6,-1
10,21,17,11,4,4,1,253,-1,-1
10,21,17,11,5,4,1,352,9,-1
10,21,17,11,6,2,1,451,12,-1
10,21,17,11,7,3,1,516,15,-1
10,21,17,11,8,2,2,10,1,0
10,21,17,11,9,2,2,75,-1,34
10,21,17,11,10,4,2,140,4,17
10,21,17,11,11,4,2,239,7,14
10,21,17,11,12,2,2,338,10,14
10,21,17,11,13,1,2,403,-1,48
10,21,17,11,14,3,2,451,13,0
10,21,17,11,15,3,3,10,2,0
10,21,17,11,16,1,3,92,-1,17
10,21,17,11,17,1,3,140,5,0
10,21,17,11,18,2,3,188,-1,48
10,21,17,11,19,2,3,253,8,14
10,21,17,11,20,3,3,318,11,20
10,21,17,11,21,1,3,400,-1,3
10,21,17,11,22,3,3,448,14,3
10,21,17,11,23,2,3,530,-1,79
10,21,17,12,0,2,1,10,0,-1
10,21,17,12,1,1,1,75,3,-1
10,21,17,12,2,2,1,123,6,-1
10,21,17,12,3,1,1,188,7,-1
10,21,17,12,4,1,1,236,10,-1
10,21,17,12,5,3,1,284,-1,-1
10,21,17,12,6,3,1,366,13,-1
10,21,17,12,7,1,1,448,16,-1
10,21,17,12,8,3,1,496,19,-1
10,21,17,12,9,2,2,10,1,0
10,21,17,12,10,4,2,75,4,0
10,21,17,12,11,3,2,174,8,14
10,21,17,12,12,4,2,256,11,20
10,21,17,12,13,4,2,355,14,11
10,21,17,12,14,1,2,454,17,6
10,21,17,12,15,1,2,502,20,6
10,21,17,12,16,3,3,10,2,0
10,21,17,12,17,2,3,92,5,17
10,21,17,12,18,1,3,157,9,17
10,21,17,12,19,2,3,205,-1,31
10,21,17,12,20,4,3,270,12,14
10,21,17,12,21,2,3,369,15,14
10,21,17,12,22,2,3,434,18,20
10,21,17,12,23,2,3,499,21,3
10,21,17,13,0,2,1,10,0,-1
10,21,17,13,1,4,1,75,3,-1
10,21,17,13,2,3,1,174,6,-1
10,21,17,13,3,3,1,256,9,-1
10,21,17,13,4,3,1,338,12,-1
10,21,17,13,5,3,1,420,15,-1
10,21,17,13,6,4,1,502,18,-1
10,21,17,13,7,4,2,10,1,0
10,21,17,13,8,3,2,109,4,34
10,21,17,13,9,4,2,191,7,17
10,21,17,13,10,3,2,290,10,34
10,21,17,13,11,1,2,372,13,34
10,21,17,13,12,3,2,420,16,0
